url,price,city,neighbourhood,bedrooms,bathrooms,surface_area,property_type,latitude,longitude,description,furnished,property_mortgaged,lister_type,facade,building_age
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-al-fakat-02bbb02b,,Benghazi,al fakat,3,3,300 sqm,Villa,31.9796248,20.0867019,"Al-Qawarsha Real Estate Office presents a special offer | Villa for sale
Code: 2351
Location: Al-Fakat - Benghazi, near Al-Ramli Stadium
Land area: 300 m²
Built-up area: 190 m²
Villa details:
3 bedrooms (including a master bedroom)
3 bathrooms
Living room
Salon
Spacious kitchen
Reception area
Setbacks on all sides
Services:
Water available (well)
River line under construction
Al-Qawarsha Real Estate Investment and General Contracting Office is pleased to serve you and answer all your inquiries.",0,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/villa-ground-floor-with-annex-sayyida-aisha-c8ca0bc2,,Benghazi,saida aisha,7,4,500 sqm,Villa,32.0547375,20.1194219,"Special Offer from Al-Mawsua Real Estate Office | Ground Floor Villa with Upper Annex | Super Lux Finishing 2025
Location:
Benghazi - Next to Sayyida Aisha Mosque
Inside a prestigious residential neighborhood
Access to Great Man-Made River water
Areas:
Land Area: 500 sq m
Built Area: 300 sq m
Villa Details (Ground Floor):
Large men's reception room with bathroom
Women's reception room with bathroom
Living room
Fully equipped kitchen with garden entrance
Bedroom suite
3 bedrooms, one of which is a master bedroom with ensuite bathroom
Upper Annex Details:
Room
Living room
Kitchen
Bathroom
Property Features:
Modern super deluxe finishing
Practical design and spacious areas
Excellent location close to services
Quiet and prestigious residential neighborhood
For inquiries or more information: Call or WhatsApp",0,0,Agent,,0.0
https://bahu.ly/en/offers-details/residential-for-sale/house-furnished-tamina-misrata-6fc96fca,,Misrata,TIMENAH,3,4,300 sqm,House,32.2549702,15.1029074,"Abu Lifa Real Estate presents a special investment opportunity – (2) modern ground-floor houses for sale.
Location:
Tamina area – Coastal Road
The houses are adjacent to each other in a quiet location with excellent neighbors.
Property Details:
Number of houses: 2
Land area per house: 300 m²
Modern and elegant finishing
Building foundations: Concrete slab and columns
The house consists of:
Master bedroom + bathroom
2 bedrooms
Bathroom
Kitchen
Women's reception room
External courtyard + bathroom
First house features:
Fully furnished
Additional features:
Special offer
Municipal water available
Ownership papers available (God willing)
Modern services
Sale available (cash or check)
Commission:
Buyer: 1%
Seller: 2%
For inquiries or more information – contact or WhatsApp | Abu Lifa Real Estate",1,0,Owner,,0.0
https://bahu.ly/en/offers-details/residential-for-sale/house-3-story-duplex-al-khums-78808930,,Al-Khoms,Souq Al-Khamis,7,6,500 sqm,House,32.5684273,14.3617343,"JeeemGroup presents a special offer for a house for sale in a prime location in Leptis Magna – Al Khums, a golden opportunity for both living and investment for families.
Land Area: 500 sq m
Built Area: 600 sq m
Location:
Al Khums – Leptis Magna
Directly opposite the ruins
Property Type:
Duplex (3 floors)
House Details:
Ground Floor:
Reception
2 Living Rooms
2 Bathrooms
2 Kitchens
First Floor:
6 Bedrooms
Living Room
Kitchen
3 Bathrooms
Second Floor:
Maid's Room
Living Room
Kitchen
Bathroom
Additional Information:
Central Air Conditioning System
Architectural and Structural Plans Available
Quiet and well-organized location, very close to the main road
Stunning views combining the sea and the ruins of Leptis Magna
For inquiries or more information – please call or WhatsApp",0,0,Owner,,
https://bahu.ly/en/offers-details/residential-for-sale/apartment-semi-finished-al-hawari-219c0c2d,,Benghazi,Hawary,4,3,150 sqm,Apartment,32.0437183,20.1343032,"Al-Qawarsha Real Estate Office presents a special offer | Shell apartment for sale | Al-Hawari - Benghazi
Code: 2326
Location: Al-Hawari - Sayyida Aisha, Companies Street
Floor: Third
Apartment area: 150 m²
Apartment details:
4 bedrooms
3 bathrooms
Kitchen
Reception room
Features:
Elevator
Building generator
Private parking
Well drilled
River water connection coming soon
Al-Qawarsha Real Estate Investment and General Contracting Office is pleased to serve you and answer all your inquiries",0,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/luxury-villa-2-floors-ain-zara-0932e9a0,,Tripoli,Ain Zara,5,6,300 sqm,Villa,32.816667,13.266667,"Arzaq Real Estate Marketing presents a special offer for investment or residence.
Location: Ain Zara - Memorial, near Happy Land Park
Property Details:
Land Area: 300 m²
Total Built Area: 420 m²
First Floor:
Men's Reception Room with Bathroom
Women's Lounge
Kitchen
2 Master Bedrooms with Bathroom
Additional Bedroom
Main Bathroom
Service Skylight
Second Floor:
Master Bedroom Suite with Bathroom
Kitchen
Living Room
Additional Bedroom
Main Bathroom
Spacious Outdoor Terrace
Finishes and Features:
Luxury and Modern Finishing
Indian Laser-Cut Flooring 1.6 x 0.8 m
Flat Gypsum Ceilings
Concealed Sanitary Ware
Double-Glazed Aluminum Windows
Glass Railings
Italian Electrical Network
Camera System
Water Well
Sewer
Gated and paved compound, comprising a number of modern villas
For inquiries or more information: Contact or WhatsApp - Arzaq Real Estate Marketing",0,0,Owner,,0.0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-third-floor-benghazi-al-fateh-district-7d19f0d6,"650,000 LYD",Benghazi,Al Fateh neighborhood,2,2,,Apartment,32.103035,20.1086517,"Al-Qawarsha Real Estate Office presents a special offer: Apartments for Sale
Offer No. 2291
Location:
Benghazi – 7000 Buildings, Al-Fateh District, opposite Al-Ikhaa Clinic
The building is on a main street and overlooks three streets
The building is above Al-Jahmi Optics
The apartment is on the third floor
Apartment Features:
Two bedrooms
Two bathrooms
Kitchen
Reception room
Living room
Documents and Procedures:
Property Certificate
Price:
650,000 LYD (Bank Payment)
For inquiries or more information: Call or WhatsApp",0,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/houses-ground-floor-ain-zara-8097322c,"350,000 LYD",Tripoli,Ain Zara,3,3,170 sqm,House,32.816667,13.266667,"Sun Plus Real Estate Marketing, Construction, and Maintenance Company presents a unique opportunity: (5) houses for sale – Ain Zara
Code No.: 320
Location:
Ain Zara – near Fitra Mosque and Dar Al-Bayda School, a quiet and well-served area suitable for family living
Property Type:
Ground floor houses with a practical design and excellent finishing
Land Area: 170 square meters
Built Area: 155 square meters
The house consists of:
Master bedroom with bathroom
2 bedrooms
Bathroom
Skylight
Kitchen
Spacious living room
Reception room with bathroom
Separate entrance
Staircase to the roof
House Features:
Water well
Cistern
Paved road, 10 meters wide
Excellent finishing
Suitable for family living
Price:
350,000 Libyan Dinars
For inquiries or more information, please contact us by phone or WhatsApp",0,0,Owner,,
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-benghazi-river-road-zamzam-district-6c02bc79,"950,000 LYD",Benghazi,Zamzam neighborhood,3,2,400 sqm,Villa,32.0891875,20.1437031,"Al-Qawarsha Real Estate Office presents a special offer: Villa for sale – Benghazi / Zamzam District
Location:
Benghazi – River Road, Zamzam District
Property Details:
Land Area: 400 m²
Villa Built-up Area: 280 m²
Consisting of:
3 Bedrooms, 1 Master Bedroom
Living Room
Ladies' Salon
Reception Room
Kitchen
Property Documents:
Real Estate Certificate
Price:
950,000 LYD
For inquiries or more information, please contact Al-Qawarsha Real Estate Office
Code: 2276",0,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-furnished-tika-770a0f07,"700,000 LYD",Benghazi,Tikah,5,3,1200 sqm,Villa,31.911232,20.0196561,"Al-Qawarsha Real Estate Office presents a special offer: Super Lux Villa for Sale | Furnished Villa - Tika
Location:
Tika - Inside Al Zahraa Compound
Fully Gated Compound
Villa Details:
Land Area: 1200 sq m
Built Area: 180 sq m
Side Plot Area: 500 sq m
Consisting of:
3 Bedrooms (One Master Bedroom - Private Suite)
2 Bathrooms
2 Kitchens
Living Room
Salon
Outdoor Courtyard
Side Plot Details:
2 Rooms
Bathroom
Villa Features:
Wooden Cottage
Animal Enclosures
Fruit Trees (Apple/Banana)
6 Air Conditioners
Completely Brand New Furniture
The villa is ready to move into
Properties:
Legal Ownership
Price:
700,000
Negotiable within reason
For inquiries or more information, please contact Al Qawarsha Real Estate Office
Code: 2281",1,0,Agent,,0.0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-tablino-de9f33c7,,Benghazi,Tabalino,3,2,200 sqm,Apartment,32.0766476,20.058366,"Al Naseem Real Estate Investment presents a special offer: Apartment for sale – Tablino
Location: Tablino
Apartment size: 200 sq m
Apartment details:
3 bedrooms
Large living room
Reception area
Balcony
Kitchen
2 bathrooms
Apartment features:
Furnished apartment included
Connected to main sewage system
Modern elevator
Located on the 5th floor
MDF kitchen
Excellent view
River water supply
Special window security
For inquiries or more information, please contact Al Naseem Real Estate Investment",1,0,Owner,,0.0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-aisha-villa-d3fe5063,"5,000,000 LYD",Benghazi,saida aisha,7,5,2170 sqm,Villa,32.0547375,20.1194219,"Zilal Real Estate Services presents a special offer: Villa for sale in Aisha
Location: Near Al Jazeera, Sheel Street
Villa Details:
Land Area: 2,170 m²
Total Built Area: 1,000 m²
Modern finishing (2025)
Villa Components:
First Floor:
Men's Reception Suite (Living Rooms + Bathroom + Bar Kitchen)
Women's Living Room
Dining Room
Skylight
Bedroom Suite including: Master Bedroom, Bathroom, Hot & Cold Kitchen, and Additional Bedroom
Second Floor:
3 Apartments
Each Apartment Contains:
3 Bedrooms
Kitchen
Bathroom
Shared Living Room
Bathroom
Amenities and Services:
Outdoor Rest Area of 100 m²
Labor House
80 KVA Generator
18,000 Liter Water Tank
Properties:
Green Property Certificate and Sound Legal Procedures
Price:
5,000,000 LYD Negotiable
For inquiries or further information, we would be honored to work with you through Zillal Real Estate Services.",0,0,Owner,,0.0
https://bahu.ly/en/offers-details/residential-for-sale/villa-ground-floor-al-qawarsha-830d65fd,"1,550,000 LYD",Benghazi,Qawarsheh,3,2,1000 sqm,Villa,32.032532,20.0625709,"Al-Masmari Real Estate, Contracting, and Engineering Consulting presents a special offer for sale:
Property Type: Ground Floor Villa
Location: Al-Shajar Street, Al-Kikha Street
Areas:
Land Area: 1000 sq m
Built Area: 200 sq m
The villa consists of:
Men's Reception Room
Reception Hall
3 Bedrooms
2 Bathrooms
Kitchen
Additional Information:
Property Certificate Procedures
River Water Available
Asphalt Paving
Price: 1,550,000 (including furniture)
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,,
https://bahu.ly/en/offers-details/residential-for-sale/apartment-residential-al-salmani-al-gharbi-f686d028,"300,000 LYD",Benghazi,Al-Salmani,4,2,180 sqm,Apartment,32.12586,20.098567,"Al-Qawarsha Real Estate Office presents a special offer for sale:
Code: 2249
Property Type: Residential Apartment
Floor: First Floor
Location: Benghazi - Al-Salmani Al-Gharbi, near Al-Sakhra Mosque and Al-Tayash
Front on two streets, 10 meters wide
Area: Approximately 180 square meters
The apartment consists of:
4 rooms
3 balconies
Large kitchen
Bathroom
Living room
Salon
Additional Information:
Transactions: Ownership
Payment: Cash
Price: 300,000
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/house-semi-finished-al-hawari-al-jadeeda-benghazi-e6bc374f,"400,000 LYD",Benghazi,Hawary,7,4,500 sqm,House,32.0437183,20.1343032,"Special Offer from Al-Qawarsha Real Estate Office: House | Semi-finished for sale
Code: 2308
Location: Benghazi – Al-Hawari Al-Jadeeda
Sayyida Zeinab 2 District
After the Cement Factory Bridge
Half a kilometer from the main road
Land Area: 500 sq m
Built Area: 280 sq m
Ground Floor Details:
Reception room with bathroom
Ladies' salon (7x5 m) with bathroom
Kitchen
3 bedrooms with ensuite bathrooms + dressing room
First Floor Details (Two Apartments):
Each apartment consists of:
3 bedrooms, 2 bathrooms, living room, kitchen
Property Status: 
100% Ownership
Price:
Cash: 400,000 LYD
Bank Payment: 450,000 LYD
Al-Qawarsha Real Estate Investment and General Contracting Office is pleased to serve you and answer your inquiries",0,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/two-villas-duplexes-vehicles-e7db9869,"4,500,000 LYD",Benghazi,Vehicles,4,5,700 sqm,Villa,32.11942440000001,20.0868194,"Two fully furnished, super deluxe duplex villas for sale | Compound – Benghazi Special Offer from Al-Qawarsha Real Estate
Code: 2311
Location: Benghazi – Inside a compound, Vehicles Street
Behind Alf Layla Wa Layla Hall
Areas:
Total Land Area: 700 m² on two streets
Area of each villa: 350 m² covered area
Total Built-up Area: 450 m²
Number of Floors: Two floors per villa
First Floor Details (Reception):
Reception room with bathroom
Reception room with bathroom
Living room
Salon
Two kitchens (hot/cold)
Back seating area
Slaughterhouse
Second Floor Details (Living/Bedroom):
Master bedroom (sitting room + dressing room + bathroom + office)
Two bedrooms
Bathroom
Living room
Outdoor seating area (balcony on three sides)
Features:
Sold fully furnished
Air conditioners + water heaters
Inside a fully integrated compound
Gate + security guard
14-meter wide streets, paved, lighting, interlocking pavers, trees Procedures: 100% sound
Price: 
4,500,000 dinars (sale of both villas together)
Al-Qawarsha Real Estate Investment and General Contracting Office is pleased to serve you and answer your inquiries",1,0,Agent,,
https://bahu.ly/en/offers-details/residential-for-sale/villa-duplex-al-fakat-d5edc6b3,"550,000 LYD",Benghazi,al fakat,3,3,450 sqm,Villa,31.9796248,20.0867019,"Duplex Villa for Sale | Al-Fakat, Benghazi. Special Offer from Al-Qawarsha Real Estate Office.
Code: 2316
Location: Benghazi - Al-Fakat, Al-Ayada Street
Opposite the school
Land Area: 450 m²
Area of each floor (covered): 150 m²
Villa Details:
Ground Floor:
Men's reception room 5x10 m with bathroom
Two reception rooms with bathroom
Large kitchen
Second Floor:
Hall 5x6 m (skylight)
Two bedrooms 5x5 m with bathroom
Bedroom 4x8 m with bathroom
Price:
Cash: 550,000 LYD
Check: 600,000 LYD
Al-Qawarsha Real Estate Investment and General Contracting Office is pleased to serve you and answer your inquiries.",0,0,Agent,,
