price,location,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,land_area,number_of_floors,building_age,facade,property_mortgaged?,lister_type,payment_method,category,subcategory,floor,reference_id,main_amenities,nearby,additional_amenities,property_status,country,real_estate_type,zoned_for
300000.0,,Tripoli,Al-Serraj,5 Bedrooms,5 Bathrooms,Unfurnished,340 meter square,165 meter square,2 Floors,Under Construction,Eastern,No,Agent,Cash,Property For Sale,Villas for Sale,,17,Balcony,,,,,,
1550000.0,"https://www.google.com/maps/search/?api=1&query=32.894665,13.176068&zoom=15",Tripoli,Airport Road,4 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,,,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Third Floor,,,,,,,,
950000.0,"https://www.google.com/maps/search/?api=1&query=32.762473,13.067472&zoom=15",Tripoli,Al-Zawiyah St,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,250 meter square,120 meter square,2 Floors,20+ years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
150000.0,"https://www.google.com/maps/search/?api=1&query=32.826651,13.155836&zoom=15",Tripoli,Wild Life Rd,3 Bedrooms,3 Bathrooms,Unfurnished,180 meter square,270 meter square,1 Floor,Under Construction,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,303030,Laundry Room,,,,,,
1200000.0,"https://www.google.com/maps/search/?api=1&query=32.879221,13.170495&zoom=15",Tripoli,Ras Hassan,More Than 6 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,450 meter square,3 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,0931109065,Balcony,,Staircase,,,,
2000000.0,,Tripoli,Souq Al-Juma'a,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,650 meter square,350 meter square,3 Floors,0 - 11 months,Northeast,No,Agent,Cash,Property For Sale,Homes for Sale,,2475,,,,,,,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.885406,13.259748&zoom=15",Tripoli,Souq Al-Juma'a,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,750 meter square,500 meter square,3 Floors,Under Construction,Western,No,Agent,Cash,Property For Sale,Homes for Sale,,211,,,,,,,
180000.0,,Tripoli,Ain Zara,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,830 meter square,640 meter square,3 Floors,0 - 11 months,,No,Agent,Cash,Property For Sale,Homes for Sale,,150,,,,,,,
2000000.0,"https://www.google.com/maps/search/?api=1&query=32.889549,13.275623&zoom=15",Tripoli,Al-Hadba Al-Khadra,2 Bedrooms,One Bathroom,Unfurnished,11111 meter square,,,6 - 9 years,,No,Agent,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,,,,,,,
1750000.0,"https://www.google.com/maps/search/?api=1&query=32.829117,13.237377&zoom=15",Tripoli,Tareeq Al-Mashtal,3 Bedrooms,2 Bathrooms,Semi Furnished,115 meter square,,,6 - 9 years,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,,,,,
120000.0,"https://www.google.com/maps/search/?api=1&query=32.774048,13.227643&zoom=15",Tripoli,Gorje,5 Bedrooms,2 Bathrooms,Furnished,278 meter square,300 meter square,1 Floor,20+ years,Southeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
320000.0,"https://www.google.com/maps/search/?api=1&query=32.850107,13.303934&zoom=15",Tripoli,Tajura,3 Bedrooms,2 Bathrooms,Unfurnished,245 meter square,1000 meter square,1 Floor,1 - 5 years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Garage Parking,,,,
1550000.0,"https://www.google.com/maps/search/?api=1&query=32.851009,13.219975&zoom=15",Benghazi,Al-Matar St.,4 Bedrooms,2 Bathrooms,Semi Furnished,350 meter square,1000 meter square,3 Floors,10 - 19 years,Eastern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
99999.0,"https://www.google.com/maps/search/?api=1&query=32.791461,13.442756&zoom=15",Tripoli,Al-Bivio,3 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,,,0 - 11 months,Southern,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,85,Balcony,Mosque,Elevator,,,,
3800000.0,"https://www.google.com/maps/search/?api=1&query=32.113984,20.121437&zoom=15",Benghazi,Al Halis District,2 Bedrooms,One Bathroom,Furnished,120 meter square,600 meter square,,6 - 9 years,,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
9999999.0,"https://www.google.com/maps/search/?api=1&query=32.815392,13.289045&zoom=15",Tripoli,Al-Jabs,5 Bedrooms,4 Bathrooms,Unfurnished,422 meter square,245 meter square,2 Floors,Under Construction,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
165000.0,"https://www.google.com/maps/search/?api=1&query=32.12133,20.106915&zoom=15",Tripoli,Tajura,,,,300 meter square,900 meter square,3 Floors,10 - 19 years,Southwest,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=32.664483,13.035116&zoom=15",Tripoli,Wild Life Rd,3 Bedrooms,2 Bathrooms,Unfurnished,140 meter square,231 meter square,1 Floor,0 - 11 months,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
111111110.0,,Tripoli,Al-Sabaa,4 Bedrooms,4 Bathrooms,Unfurnished,291 meter square,189 meter square,2 Floors,Under Construction,,No,Agent,Cash,Property For Sale,Villas for Sale,,0912212727,Balcony,,,,,,
165000.0,,Benghazi,Venice,2 Bedrooms,2 Bathrooms,Furnished,140 meter square,,,0 - 11 months,,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
1900000.0,"https://www.google.com/maps/search/?api=1&query=32.843339,13.264184&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Furnished,180 meter square,250 meter square,1 Floor,6 - 9 years,,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
300000.0,,Tripoli,Al-Serraj,2 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
640000.0,"https://www.google.com/maps/search/?api=1&query=32.816667,13.266667&zoom=15",Tripoli,Al-Nofliyen,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,600 meter square,280 meter square,3 Floors,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
470000.0,"https://www.google.com/maps/search/?api=1&query=32.875899,12.989047&zoom=15",Tripoli,Wadi Al-Rabi,4 Bedrooms,3 Bathrooms,Unfurnished,230 meter square,3000 meter square,,10 - 19 years,Western,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
4500000.0,"https://www.google.com/maps/search/?api=1&query=32.59742,13.185348&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Furnished,120 meter square,290 meter square,3 Floors,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Staircase,,,,
7776.0,"https://www.google.com/maps/search/?api=1&query=32.592986,13.270113&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Furnished,120 meter square,,,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,Staircase,,,,
285000.0,"https://www.google.com/maps/search/?api=1&query=32.494429,13.17087&zoom=15",Tripoli,Janzour,4 Bedrooms,2 Bathrooms,Semi Furnished,230 meter square,115 meter square,2 Floors,6 - 9 years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
285000.0,"https://www.google.com/maps/search/?api=1&query=32.723567,13.247916&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Unfurnished,116 meter square,140 meter square,1 Floor,0 - 11 months,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Double Glazed Windows,,,,,,
1050000.0,,Tripoli,Zawiyat Al Dahmani,3 Bedrooms,2 Bathrooms,Unfurnished,100 meter square,,,20+ years,,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,0928837120,,,,,,,
1400000.0,,Misrata,Abbad,Studio,One Bathroom,Unfurnished,600 meter square,600 meter square,,Under Construction,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
270000.0,"https://www.google.com/maps/search/?api=1&query=32.895512,13.204318&zoom=15",Tripoli,Tajura,1 Bedroom,One Bathroom,Unfurnished,60 meter square,1200 meter square,,0 - 11 months,,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
6045.0,"https://www.google.com/maps/search/?api=1&query=32.398718,15.077749&zoom=15",Benghazi,Sidi Khalifa,2 Bedrooms,One Bathroom,Unfurnished,160 meter square,500 meter square,1 Floor,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
240000.0,"https://www.google.com/maps/search/?api=1&query=32.824187,13.408154&zoom=15",Benghazi,Al Nahr Road,More Than 6 Bedrooms,More Than 6 Bathrooms,Semi Furnished,250 meter square,500 meter square,2 Floors,6 - 9 years,Northern,No,Agent,Cash,Property For Sale,Villas for Sale,,2233,,,,,,,
150000.0,"https://www.google.com/maps/search/?api=1&query=32.240072,20.193121&zoom=15",Misrata,Tamina,1 Bedroom,2 Bathrooms,Furnished,80 meter square,,,6 - 9 years,Southern,Yes,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
11500000.0,,Zawiya,Other,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,400 meter square,700 meter square,2 Floors,20+ years,Northeast,No,Landlord,,Property For Sale,Homes for Sale,,2357654~876,,,,,,,
125000.0,"https://www.google.com/maps/search/?api=1&query=32.216301,15.093903&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Furnished,160 meter square,430 meter square,1 Floor,1 - 5 years,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
21111.0,"https://www.google.com/maps/search/?api=1&query=32.743931,12.709723&zoom=15",Benghazi,Sidi Faraj,4 Bedrooms,One Bathroom,Furnished,125 meter square,420 meter square,,1 - 5 years,Southern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
370000.0,"https://www.google.com/maps/search/?api=1&query=32.584305,13.257864&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Furnished,160 meter square,430 meter square,1 Floor,1 - 5 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,0926632471,,,,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.036661,20.188245&zoom=15",Tripoli,Ain Zara,3 Bedrooms,2 Bathrooms,Unfurnished,115 meter square,125 meter square,1 Floor,0 - 11 months,Eastern,No,Agent,Cash,Property For Sale,Homes for Sale,,350,Double Glazed Windows,,,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.779182,13.319219&zoom=15",Tripoli,Zawiyat Al Dahmani,3 Bedrooms,One Bathroom,Furnished,99999999 meter square,,,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Fifth Floor,,,,,,,,
700000.0,,Tripoli,Tajura,4 Bedrooms,4 Bathrooms,Semi Furnished,340 meter square,750 meter square,1 Floor,0 - 11 months,Southeast,No,Landlord,,Property For Sale,Villas for Sale,,,,,,,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.89073,13.202396&zoom=15",Tripoli,Al-Sidra,More Than 6 Bedrooms,5 Bathrooms,Furnished,556 meter square,426 meter square,3 Floors,1 - 5 years,Southwest,No,Landlord,,Property For Sale,Homes for Sale,,,,,,,,,
4000000.0,"https://www.google.com/maps/search/?api=1&query=32.890308,13.347667&zoom=15",Tripoli,Ain Zara,2 Bedrooms,2 Bathrooms,Unfurnished,135 meter square,165 meter square,1 Floor,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,0912962107,Built in Wardrobes,,Garage Parking,,,,
1850000.0,"https://www.google.com/maps/search/?api=1&query=32.790394,13.25506&zoom=15",Tripoli,Khalatat St,2 Bedrooms,2 Bathrooms,Unfurnished,100 meter square,,,1 - 5 years,Western,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,,Elevator,,,,
255000.0,"https://www.google.com/maps/search/?api=1&query=32.757159,13.253309&zoom=15",Tripoli,Al-Baesh,3 Bedrooms,2 Bathrooms,Semi Furnished,125 meter square,1000 meter square,,Under Construction,Southeast,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,Hospital,,,,,
145000.0,"https://www.google.com/maps/search/?api=1&query=32.736468,13.183315&zoom=15",Tripoli,Wadi Al-Rabi,1 Bedroom,One Bathroom,Unfurnished,40 meter square,300 meter square,1 Floor,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,0911503434,,,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.647414,13.307162&zoom=15",Tripoli,Abu Saleem,5 Bedrooms,2 Bathrooms,Unfurnished,21 meter square,,,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Basement Floor,,Air Conditioning,,Storage,,,,
125000.0,"https://www.google.com/maps/search/?api=1&query=32.678166,13.299274&zoom=15",Tripoli,Tajura,2 Bedrooms,One Bathroom,Unfurnished,110 meter square,490 meter square,1 Floor,Under Construction,Southern,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
10000.0,"https://www.google.com/maps/search/?api=1&query=32.819023,13.178743&zoom=15",Tripoli,Khallet Alforjan,3 Bedrooms,2 Bathrooms,Unfurnished,144 meter square,170 meter square,1 Floor,1 - 5 years,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
155000.0,"https://www.google.com/maps/search/?api=1&query=32.83567,13.482533&zoom=15",Tripoli,Ain Zara,3 Bedrooms,3 Bathrooms,Unfurnished,125 meter square,135 meter square,,Under Construction,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,195الف,,,,,,,
220000.0,"https://www.google.com/maps/search/?api=1&query=32.751766,13.196984&zoom=15",Tripoli,Khallet Alforjan,3 Bedrooms,3 Bathrooms,Unfurnished,175 meter square,207 meter square,1 Floor,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,,Balcony,,,,,,
195000.0,"https://www.google.com/maps/search/?api=1&query=32.758842,13.259344&zoom=15",Tripoli,Salah Al-Din,More Than 6 Bedrooms,2 Bathrooms,Unfurnished,356 meter square,560 meter square,3 Floors,6 - 9 years,,No,Agent,Cash,Property For Sale,Villas for Sale,,2.250.000,,,Storage,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.776722,13.236578&zoom=15",Tripoli,Al-Serraj,5 Bedrooms,4 Bathrooms,Semi Furnished,420 meter square,342 meter square,2 Floors,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,0914300411,,,,,,,
2250000.0,"https://www.google.com/maps/search/?api=1&query=32.858013,13.197959&zoom=15",Tripoli,Ain Zara,4 Bedrooms,4 Bathrooms,Unfurnished,165 meter square,190 meter square,2 Floors,Under Construction,Northeast,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
99990.0,"https://www.google.com/maps/search/?api=1&query=32.806431,13.089348&zoom=15",Tripoli,Ain Zara,4 Bedrooms,2 Bathrooms,Furnished,150 meter square,245 meter square,1 Floor,Under Construction,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Broadband Internet,,,,
325000.0,"https://www.google.com/maps/search/?api=1&query=32.790144,13.284649&zoom=15",Tripoli,Al-Sabaa,,,,1000 meter square,1600 meter square,3 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Whole Building for Sale,,90,,,,Complete,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.781715,13.28841&zoom=15",Tripoli,Al-Sabaa,2 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,500 meter square,1 Floor,10 - 19 years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,080,Air Conditioning,,,,,,
6000000.0,"https://www.google.com/maps/search/?api=1&query=32.866356,13.278349&zoom=15",Tripoli,Al-Serraj,,,,1200 meter square,455 meter square,4 Floors,6 - 9 years,Eastern,No,Agent,Cash,Property For Sale,Whole Building for Sale,,001,,,,Complete,,,
1300000.0,,Tripoli,Sidi Khalifa,More Than 6 Bedrooms,2 Bathrooms,Unfurnished,200 meter square,120 meter square,2 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,005,Balcony,,,,,,
4500000.0,,Jebel Akhdar,Cyrene,More Than 6 Bedrooms,4 Bathrooms,Furnished,550 meter square,1150 meter square,1 Floor,1 - 5 years,Northwest,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.872826,13.181509&zoom=15",Tripoli,Al-Mansoura,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,600 meter square,578 meter square,2 Floors,20+ years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,066,,,,,,,
1300000.0,"https://www.google.com/maps/search/?api=1&query=32.800491,21.859108&zoom=15",Tripoli,Wadi Al-Rabi,2 Bedrooms,2 Bathrooms,Unfurnished,75 meter square,300 meter square,1 Floor,1 - 5 years,Northwest,No,Landlord,Cash,Property For Sale,Villas for Sale,,,Private Pool,,,,,,
3500000.0,,Tripoli,Ain Zara,More Than 6 Bedrooms,5 Bathrooms,Semi Furnished,700 meter square,720 meter square,3 Floors,6 - 9 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
85000.0,,Tripoli,Souq Al-Juma'a,More Than 6 Bedrooms,5 Bathrooms,Semi Furnished,660 meter square,,2 Floors,,,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,Staircase,,,,
160000.0,"https://www.google.com/maps/search/?api=1&query=32.816667,13.266667&zoom=15",Tripoli,Other,2 Bedrooms,2 Bathrooms,Furnished,20000 meter square,2000 meter square,,1 - 5 years,Northern,No,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,,,Garage Parking,,,,
2500000.0,,Tripoli,Ain Zara,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,360 meter square,500 meter square,2 Floors,1 - 5 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Underfloor Heating,,Elevator,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.786678,13.268198&zoom=15",Tripoli,Tajura,3 Bedrooms,2 Bathrooms,Semi Furnished,155 meter square,647 meter square,1 Floor,1 - 5 years,Northern,No,Landlord,,Property For Sale,Homes for Sale,,,,,,,,,
215000.0,,Tripoli,Al-Hadba Al-Khadra,3 Bedrooms,3 Bathrooms,Unfurnished,117 meter square,117 meter square,3 Floors,1 - 5 years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
26000.0,"https://www.google.com/maps/search/?api=1&query=32.728004,13.483517&zoom=15",Benghazi,Al-Hijaz st.,More Than 6 Bedrooms,4 Bathrooms,Unfurnished,250 meter square,500 meter square,2 Floors,20+ years,Western,No,Landlord,Cash,Property For Sale,Villas for Sale,,206,,,,,,,
600000.0,,Tripoli,Tareeq Al-Mashtal,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,700 meter square,376 meter square,4 Floors,Under Construction,Western,No,Landlord,Cash,Property For Sale,Villas for Sale,,127091,,,,,,,
795000.0,"https://www.google.com/maps/search/?api=1&query=32.02459,20.097458&zoom=15",Tripoli,Al-Jabs,2 Bedrooms,2 Bathrooms,Unfurnished,145 meter square,,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Seventh floor,,,,,,,,
1900000.0,"https://www.google.com/maps/search/?api=1&query=32.825031,13.27821&zoom=15",Tripoli,Ain Zara,4 Bedrooms,3 Bathrooms,Unfurnished,240 meter square,150 meter square,2 Floors,0 - 11 months,Eastern,No,Agent,Cash,Property For Sale,Homes for Sale,,390,,,,,,,
290000.0,"https://www.google.com/maps/search/?api=1&query=32.816395,13.122108&zoom=15",Tripoli,Tajura,Studio,One Bathroom,Unfurnished,1 meter square,630 meter square,,Under Construction,,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
390000.0,"https://www.google.com/maps/search/?api=1&query=32.815384,13.305619&zoom=15",Tripoli,Bin Ashour,4 Bedrooms,3 Bathrooms,Unfurnished,270 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
252000.0,"https://www.google.com/maps/search/?api=1&query=32.827942,13.381835&zoom=15",Tripoli,Al-Hashan,4 Bedrooms,3 Bathrooms,Semi Furnished,220 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
24999.0,"https://www.google.com/maps/search/?api=1&query=32.874584,13.246738&zoom=15",Tripoli,Ghut Shaal,4 Bedrooms,One Bathroom,Unfurnished,140 meter square,160 meter square,1 Floor,6 - 9 years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,,,,,
12999.0,"https://www.google.com/maps/search/?api=1&query=32.874584,13.246738&zoom=15",Tripoli,Al-Sabaa,More Than 6 Bedrooms,3 Bathrooms,Furnished,212 meter square,212 meter square,2 Floors,20+ years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.852272,13.07647&zoom=15",Benghazi,Al Hada'iq,4 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,,,10 - 19 years,Western,No,Landlord,Cash,Property For Sale,Apartments for Sale,Sixth floor,,,,,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.081991,20.084618&zoom=15",Tripoli,Al-Kremiah,3 Bedrooms,3 Bathrooms,Furnished,200 meter square,444 meter square,,0 - 11 months,Northern,No,Landlord,,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
